x,y
"저렴하다,구매하다,이쁘다,하다",색상
"좋다,제조되다,이거만하다,없다,적다",용량
"바르다,가다,많다,바르다,가다,많다",용량
"받다,괜찮다,괜찮다",향기
"받다,바르다,이쁘다",디자인
"촉촉하다,촉촉하다,좋다,나다",감촉
"삐다,빠르다,높다,구매하다,저렴하다,같다",가격
"그렇다,그렇다,이쁘다",색상
"쓸만하다,귀엽다",디자인
"좋다,좋다,좋다,좋다,좋다",감촉
"크다,좋다,바르다,사다",용량
"심하다,찾다,좋다,번지다,좋다",감촉
"좋다,빠르다,작다,사다",향기
"심하다,번들거리다,맞다,메트하다,좋다,있다,가다",색상
"좋다,알다,좋다,사다,좋다",색상
"사용하다,믿다,구입하다,열다,사용하다,좋다,좋다,사용하다",향기
"쓰다,구매하다,좋다,부들부들하다,좋다",감촉
"많다,쓰다,괜찮다,강하다",용량
"고급스럽다,예쁘다",디자인
"좋다,강추하다,없다,부드럽다,좋다",감촉
"세일하다,저렴하다,구매하다",가격
"맞다,쓰다,쓰다,좋다,듣다,쓰다,하다,만족하다",용량
"쓰다,그르다,있다,바르다,바르다,그러다,도톰하다,싱그럽다",향기
"좋다,화사하다,보이다",감촉
"구매하다,없다,착하다,만족하다,빠르다,만족하다",가격
"좋다,좋다",향기
"쓰다,쓰다,좋다,좋다",향기
"넘다,귀엽다,좋다",디자인
"이쁘다,좋다,오래가다,원하다,좋다,갖다,좋다",향기
"빠르다,좋다,하다,구매하다,촉촉하다,좋다,바르다,씌다,나쁘다,흐려지다,좋다",감촉
"타다,좋다,많다,같다,부실하다,있다,좋다,만족스럽다",용량
"걸리다,좋다,다르다,채우다,하다,없다,사다,받다,있다,빼다,괜찮다",디자인
이쁘다,색상
"작다,좋다,쓰다,주문하다,적용하다,싸다,사다",용량
"좋다,빠르다,들다,같다,좋다,좋다",색상
"유명하다,재구매하다,모르다,빠르다,착하다,감사하다",가격
"가득하다,촉촉하다",감촉
"많다,착하다,쓰다,바꾸다",용량
"받다,꾀다,쓰다,올리다,다르다,사용하다,바꿔보다,좋다,산뜻하다,다르다,가볍다,많다,쓰다,하다",감촉
"강하다,괜찮다,적다,들다,많다,개종하다,쓰다,헐다,찝찝하다",용량
"싸다,괜찮다",가격
"이쁘다,발리다",디자인
"만족하다,이기다,만족하다,붙다,고려하다,좋다,같다",가격
"되다,하다,저렴하다,구입하다,쓰다,은은하다,나다",가격
"쓰다,좋다",향기
"건조하다,좋다,같다,좋다",향기
"적다,하다,좋다,참다",용량
"이뿌다,좋다",디자인
"살다,하다,싸다,살다,같다,없다,바꾸다,작다,귀엽다,좋다,같다",디자인
"바르다,있다,간편하다,예쁘다,넉넉하다,좋다",디자인
"나누다,쓰다,작다,다양하다,이쁘다",색상
"다르다,싸다,사다,없다,담백하다,그러다,없다,할인되다,좋다,괜찮다,사용하다,나이들다,칙칙하다,하다,환하다,들다,되다,같다,괜찮다,같다",가격
"걸리다,빠르다,맞다,좋다,괜찮다,쓰다,무너지다,좋다,들다,쓰다",색상
"많다,아끼다,쓰다,좋다,넓다,좋다,듣다",용량
이쁘다,색상
"오다,어쩌다,빠르다,감사하다,예쁘다,사다,깊다",디자인
"빠르다,쓰다,저렴하다,구입하다,좋다",가격
"적다,산뜻하다",감촉
"쓰다,괜찮다,같다,사다",향기
"쓰다,들다,구매하다,띄다,커버되다,커버되다,말다,많다",감촉
"예쁘다,쨍하다,좋아하다,느끼다,이상하다,묻어나다,있다,하다,없다,유용하다,쓰다",향기
,감촉
"독특하다,예쁘다,발색되다,어울리다,하다",색상
"쓰다,좋다,뭉치다,바르다,쓰다,불편하다,사용하다,뭉치다,피다,편하다,잘되다",감촉
"이쁘다,좋다",색상
"구매하다,귀엽다,좋다",디자인
"저렴하다,좋다,좋다,그러다,쫀득쫀득하다,믿다,쓰다,저렴하다,주다,좋다",색상
"저렴하다,괜찮다,이쁘다",디자인
"은은하다,스며들다,끈적이다,좋다,같다",향기
들다,색상
"작다,좋다",용량
"드리다,좋다,좋다,하다,좋다",향기
"뭉치다,없다,자연스럽다,잘되다,다르다,비하다,많다,되다,같다",용량
"테스트하다,구매하다,촉촉하다,들다,테스트하다,건조하다,하다,알다,같다,사악하다,흔하다,주다,챙기다,재구매하다,안하다",가격
"그렇다,저렴하다,구입하다,사용하다,들다",색상
"사용하다,촉촉하다,많다,좋다,구입하다,빠르다,만족하다,사용하다,구입하다,하다",감촉
"좋다,좋다",향기
"쓰다,순하다,좋다",감촉
"접하다,만족스럽다,좋다,촉촉하다,같다",향기
"쓰다,괜찮다,화사하다,좋다,없다,좋다,걸리다,챙기다,쓰다",색상
"느끼다,다르다,하다,저렴하다,빠르다,들다,적용하다,저렴하다,사다,이용하다,올리다,많다,만족스럽다",가격
"적다,묻다,바르다,그리다,오래가다,같다,버지다,뭉치다",용량
"좋다,싸다,사다",가격
"쓰다,다르다,하다,이쁘다,반하다",디자인
"저렴하다,사다,만족하다",가격
"주다,사다,좋다,나쁘다",향기
"많다,만족하다",용량
"자연스럽다,펌프하다,나오다,많다,좋다",용량
"쓰다,만족하다,크다,좋다",용량
"오다,있다,사다,이쁘다,들다,가다,없다,찾다,사다,싸다,사다,좋다,팔다",디자인
"저렴하다,구매하다,좋다,느리다,참고하다",가격
"순하다,좋다,믿다,살다",감촉
"저렴하다,들다,망설이다,구매하다,보다,사다,하다,구매하다,들다,심하다,쓰다,되다,촉촉하다,받다",가격
"빠르다,싸다,같다,좋다",가격
"비싸다,감안하다,괜찮다,좋다,빠르다,먹다",감촉
"예민하다,순하다,좋다,주다",감촉
"쓰다,촉촉하다,좋다,쓰다",감촉
사다,향기
"저렴하다,이쁘다,만족하다,하다,오다",디자인
"많다,아끼다,사용하다,좋다",용량
"예쁘다,돌다,마르다,들다,아쉽다,구리다,만족하다",향기
"헤다,좋다,쓰다,모르다,쓰다,괜찮다,강하다",향기
"좋다,빠르다",향기
선명하다,색상
"되다,주문하다,깔끔하다,이쁘다",디자인
"예쁘다,좋다",디자인
"좋다,두껍다,잘하다,많다,좋다",용량
어둡다,색상
"좋다,재구매하다,가볍다,일다",향기
"저렴하다,사다",가격
"많다,좋다,같다,필요하다",감촉
"크다,시원하다,보이다,좋다,깔끔하다,뭉치다,얇다,피다,바르다,좋다,같다,믿다,사다,만족하다,쓰다,저렴하다,사다,만족스럽다,다르다,선택하다",디자인
"좋다,좋다,많다",용량
"챙기다,바르다,중요하다,사용하다,하다,무난하다,좋다,덥다,빼다,사용하다,좋다,강추하다",향기
"쓰다,좋다,주문하다,산뜻하다,같다,틀리다,되다,같다,있다,같다,만족하다",향기
"좋다,선호하다,길다,쓰다,많다,에이다,많다,원하다,어둡다,적다,있다,비싸다,같다",감촉
"이쁘다,좋다",디자인
이쁘다,색상
"걸리다,빠르다,들다,적다,하다,주문하다,실망하다",용량
"좋다,잘되다,개선되다,같다",감촉
"구매하다,없다,없다,좋다,감사하다,번창하다",향기
"들다,들다",디자인
"적다,맞다,비다,구입하다,쓰다",용량
"바르다,바르다,크다,잘하다,다니다,빠르다,싸다,좋다",가격
"감싸다,오다,보다,깔끔하다,예쁘다",디자인
"오다,쓰다,좋다,주문하다,사다,크다,좋다,빠르다,좋다,사용하다",용량
"엄청나다,쓰다,그렇다,없다,없다,좋다,무난하다",감촉
"구매하다,사용하다,좋다,얘기하다,다르다,쓰다,쓰다,맞다,이뿌다",디자인
"이쁘다,만족스럽다,쓰다",디자인
"필요하다,좋다,만나다,들다,들다,많다,만족하다,구입하다",용량
작다,용량
"저렴하다,구매하다,사용하다",가격
"쓰다,좋다,같다,사다,가볍다,끈적거리다,시원하다,쓰다",감촉
"할인받다,싸다,구매하다,다르다,크다,만족스럽다,쓰다,좋다,깨지다,있다,넣다,보내다,받다,놀라다,깨지다,쓰다",용량
"이쁘다,괜찮다",디자인
"구매하다,빠르다,감사하다,들다",색상
"저렴하다,구매하다,빠르다",가격
"쓰다,비싸다,다르다,맞다,잡다,뜨다,만족하다",감촉
"많다,좋다,투명하다,베이다,이다,구입하다,이쁘다",색상
"쓰다,구입하다,저렴하다,구입하다",가격
깔끔하다,디자인
"들다,예쁘다,괜찮다,지우다,들다",디자인
"받다,좋다,들다",색상
"쓰다,대하다,말하다,없다,착하다,쓰다,대하다,말하다,없다,착하다,쓰다,대하다,말하다,없다,착하다",가격
"다르다,맞다,쓰다,저렴하다,구입하다,쓰다,감사하다,구입하다,쓰다",가격
"쓰다,바꿔보다,빨갛다,괜찮다,끈적거리다,같다,파랗다,다르다,하다,사다,많다,쓰다,좋다,쓰다",색상
"선물하다,깔끔하다,고급스럽다,좋다,하다",디자인
"촉촉하다,좋다",감촉
"저렴하다,구매하다,드리다",가격
"빠르다,저렴하다,좋다,건조하다,바르다,좋다,같다,구입하다",가격
"부드럽다,발리다,사용하다,편리하다",감촉
"깔끔하다,좋다",디자인
"건조하다,고민하다,구매하다,없다,촉촉하다,좋다",감촉
"저렴하다,사다",가격
"노래지다,같다,쓰다",색상
"넘다,쓰다,같다,쓰다,사다,저렴하다,많다,촉촉하다,좋다",용량
"좋다,적다",용량
"받다,깔끔하다,좋다",디자인
"쨍하다,아니다,이쁘다",색상
"좋다,쓰다,하다,쓰다,하다,맞다,쓰다,깔끔하다,좋다",디자인
"사용하다,좋다,부드럽다,좋다",향기
"저렴하다,구매하다,무난하다,주문하다",가격
"촉촉하다,좋다,싸다,사다",감촉
"저렴하다,빠르다,좋다,만족스럽다,챙기다,가다,필요하다,애용하다",가격
"동전만하다,아쉽다",용량
"쓰다,끈적이다,좋다",감촉
"이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다,이쁘다,저렴하다,편리하다",디자인
"좋다,풍성하다,많다,짧다,좋다,심하다,바르다,있다,맡다,심하다,구매하다",향기
"작다,문지르다,문지르다,닿다,용하다,하다,작다,구입하다,좋다,작다,좋다,바르다,좋다",용량
"구매하다,빠르다,보내다,함유되다,만족하다,촉촉하다,좋다",감촉
"그리다,좋다,주문하다,보다,쓰다,하다,주문하다,드리다,맞다,들다,하다,이쁘다,오다,하다",색상
"타다,비교하다,저렴하다,구입하다,다르다,하다,다르다,늦다,도착하다,저렴하다,구입하다,팔다",가격
"예쁘다,좋다,같다",디자인
"이쁘다,이쁘다,좋다,지우다,놀라다,지우다,하다,밥먹다,보다,있다,놀라다",디자인
"되다,쓰다,싸다,있다,좋다,가리다,쓰다,완벽하다,가리다,아니다,낫다,사용하다",가격
"사용하다,하다,활용하다,저렴하다,좋다",가격
"하다,생기다,부족하다,같다,물세안하다,촉촉하다,만들다,예쁘다,하다,감사하다,작다,쓰다",용량
"다르다,비하다,작다",용량
"싸다,자다,연하다,깔끔하다,좋다,같다,빠르다",디자인
"쓰다,되다,맞다,촉촉하다,하다,좋다,만족하다",향기
"빠르다,깨지다,오다,예쁘다,사다,화장하다,과하다,이쁘다,사용하다,좋다,들다",색상
"저렴하다,이쁘다,곱다",색상
"좋다,무난하다,예쁘다,쓰다,쓸다",감촉
"있다,흐려지다,비하다,적다,사용하다,구매하다,바르다,하다,깨끗하다,위하다",용량
"쓰다,되다,잘되다,무난하다,많다,올라오다,없다,걸리다,있다",감촉
"사용하다,보다,보다,가라앉다,있다,좋다,괜찮다,빠르다",디자인
"좋다,크다,쓰다,같다,고민되다,해결하다",용량
"주문하다,오다,들다,저렴하다,같다,번창하다,주문하다,쓰다,주문하다,오다,들다,저렴하다,같다,번창하다,주문하다,쓰다",향기
"쓰다,진하다,그리다,있다,깔다,부족하다,보충하다,크다,없다",색상
"다르다,모르다,좋아하다,좋다",향기
"일어나다,구입하다,은은하다,시원하다,들다",향기
"바르다,매트하다,촉촉하다,찾다,좋다,은은하다,있다,있다,보이다",향기
"똑같다,예쁘다,만족하다,다르다,싸다,같다,만족하다",디자인
"테스트하다,싸다,좋다,같다,싸다,같다",가격
"고민하다,고르다,없다,같다,다르다,쓰다,좋다,받다,없다,없다,좋다,아니다,쓸만하다,같다,끈적이다,좋아하다,이기다,하다",감촉
"대하다,보다,사다,주문하다,기대하다,예쁘다,오래되다,편하다,묻다,없다,쓰다,같다,빠르다,들다",색상
"쓰다,주문하다,적당하다,쓰다",용량
,색상
"쓰다,신청하다,빠르다,좋다,저렴하다,구매하다,좋다",가격
"싸다,같다",가격
"받다,좋다,촉촉하다,괜찮다,끈적거리다,적다,같다",향기
"쓰다,은은하다,스며들다,같다,덜하다,같다,괜찮다,하다",향기
"가지다,이쁘다,이쁘다,뽑다,칭찬하다,좋다,포함하다,얻다,좋다,바르다",색상
"건조하다,구입하다,바르다,방심하다,늘어나다,보다,하다,들다,촉촉하다,좋다",향기
"깔끔하다,이쁘다,다르다,보다,크다,알다,앗다,튼튼하다,깔끔하다,이쁘다,다르다,보다,크다,주다,별하다,뺏다",디자인
"촉촉하다,없다,재다,무겁다,적다,있다",용량
"좋다,넣다,다니다,좋다",향기
"크다,좋다",용량
"먹다,좋다,작다,편하다,들다,쓰다,재구매하다",색상
"예쁘다,진하다,발색되다,좋다",색상
"예쁘다,좋다,빠르다,좋다,만족스럽다",디자인
"다르다,사다,쌤플받다,쓰다,좋다,주문하다,저렴하다,은은하다,좋다",향기
"쓰다,크다,좋다",용량
"주문하다,쓰다,예쁘다,좋다,하다,작다,많다,좋다,아니다,쓰다",색상
이쁘다,디자인
"구매하다,비싸다,가다,괜찮다,같다,비싸다,있다,같다,빠르다,도착하다,안전하다,되다,저렴하다,좋다",가격
"스며들다,괜찮다",향기
"괜찮다,같다,무난하다,좋다,하다,좋다",향기
"적다,넉넉하다,주문하다",용량
"밀리다,바르다,편하다,저렴하다",감촉
"좋다,좋다",향기
"쓰다,주문하다,웬만하다,바르다,건조하다,맞추다,같다,오다,크다,좋다",용량
"모르다,쓰다,당기다,심하다,구매하다,이쁘다,맞다,같다,좋다,진하다,은은하다,다니다,느끼다,좋다",색상
"쓰다,촉촉하다,좋다,떨어지다,구입하다,같다",감촉
지다,향기
"사용하다,판매하다,안되다,바르다,마나하다,지우다,이쁘다,지르다,반품하다",색상
"저렴하다,많다,좋다",용량
"쓰다,시키다,싸다,빠르다,좋다,촉촉하다",향기
